angDist,RA,Dec,RAhms,Decdms,HD,BD,CD,CPD,PP,EPP,PA,EPA,PA_G,GL,GB,Ebv,DPA,Idcat,Vmag,dist,SpType,polRefs,distCat,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,rest,b_rest,B_rest
2.133672,184.94141999999997,8.0243,184d56m29.112s,8d01m27.48s,107237.0,8.2587,-999.9,-999.9,0.065,0.055,55.3,22.9,34.8,280.0358,69.476,-99.9,0.0,3,9.4,-999.9,-999,1.0E11,30,184.9408239305158,8.0243534928970,0.002,0.001,90,3902095131218362496,184.94057577016,0.0404,8.02435843836,0.0231,5.4733,0.0453,-57.073,0.101,1.149,0.050,0,1.24806e+06,3.91148e+02,10.447779,6.84749e+05,4.05818e+02,10.762560,8.06644e+05,5.24626e+02,9.995215,0.767345,-12.51,1.25,6,5899.00,0.0995,0.0500,1.22,1.634,181.761129942343000,180.266644447617000,183.280152802162000
2.414219,152.068635,8.0328,152d04m07.086s,8d01m58.08s,87902.0,8.2322,-999.9,-999.9,0.092,0.016,76.6,5.0,18.3,231.5136,46.9635,-99.9,0.0,3,8.8,-999.9,-999,1.0E11,30,152.0689146357701,8.0321889369257,0.019,0.017,0,3874900665314893440,152.06895207950,0.5270,8.03190013189,0.6731,5.7749,0.4903,8.611,1.083,-67.077,1.214,0,3.44780e+06,4.93111e+04,9.344512,2.69097e+06,3.50189e+04,9.276615,2.99919e+06,6.94501e+03,8.569410,0.707205,20.04,1.71,2,5266.67,,,,,174.224558149342000,159.938073497785000,191.261296526853000
0.289817,150.05343,8.0442,150d03m12.348s,8d02m39.12s,86663.0,8.2301,-999.9,-999.9,0.057,0.021,73.2,10.4,14.1,230.0095,45.262,0.0,0.0,1,4.7,109.6,M2III,1.000001E9,10,150.0533516309043,8.0442213813981,0.010,0.008,90,3877751153505015552,150.05321862108,0.3256,8.04412541130,0.2825,5.9742,0.3630,-30.589,0.637,-22.290,0.498,0,5.66904e+08,2.63735e+06,3.804591,1.43514e+08,4.73483e+05,4.959149,5.38871e+08,2.19797e+06,2.933208,2.025942,,,0,3955.83,0.9898,0.4720,69.86,1076.772,167.535085452071000,157.685510760480000,178.672492110857000
1.455473,185.62639499999997,8.0506,185d37m35.022s,8d03m02.16s,107687.0,8.2593,-999.9,-999.9,0.037,0.022,64.5,16.6,45.6,281.8429,69.729,-99.9,0.0,3,8.6,-999.9,-999,1.0E11,30,185.6260271298081,8.0507755019300,0.001,0.001,90,3901920343229144064,185.62585414507,0.0400,8.05081735670,0.0332,5.7517,0.0473,-39.781,0.092,9.721,0.062,0,4.94048e+06,8.94493e+02,8.953941,2.78223e+06,2.43387e+03,9.240405,3.06791e+06,4.67428e+03,8.544814,0.695591,-25.66,0.26,6,6129.00,,,2.14,5.809,173.007241753021000,171.591056097215000,174.446574183053000
1.006093,227.71665,8.0536,227d42m59.94s,8d03m12.96s,-999.9,8.2988,-999.9,-999.9,0.235,0.031,77.8,3.8,133.1,9.4547,51.9047,-99.9,0.0,3,9.1,-999.9,-999,1.0E11,30,227.7164059813401,8.0534598574414,0.001,0.001,0,1166557961348139008,227.71628260137,0.0349,8.05338036561,0.0338,4.9163,0.0423,-28.373,0.070,-18.463,0.075,0,2.85943e+06,8.28117e+02,9.547668,1.56178e+06,3.08524e+03,9.867339,1.82074e+06,3.80140e+03,9.111300,0.756039,-44.87,0.24,4,5946.95,1.3140,0.6900,2.03,4.631,202.240057873594000,200.512530461123000,203.997070967495000
0.510028,214.76825999999997,8.088,214d46m05.736s,8d05m16.8s,125410.0,8.284,-999.9,-999.9,0.148,0.025,70.7,4.8,115.3,354.4532,61.8424,-99.9,0.0,3,9.3,-999.9,-999,1.0E11,30,214.7682128565899,8.0881340629085,0.002,0.002,0,3674526838795536384,214.76815751570,0.0549,8.08816959717,0.0484,3.2997,0.0598,-12.726,0.112,8.253,0.119,0,2.81397e+06,9.86378e+02,9.565067,1.78960e+06,1.93704e+03,9.719497,1.47554e+06,3.49878e+03,9.339541,0.379956,,,0,7398.50,,,1.94,10.151,300.568755172433000,295.216726074384000,306.114807279588000
0.085984,268.14197999999993,8.0939,268d08m31.128s,8d05m38.04s,162793.0,8.3521,-999.9,-999.9,0.38,0.073,87.9,5.5,151.6,33.5672,16.7413,0.1,0.0,2,9.1,363.1,A0,1.0E9,10,268.1419769488722,8.0939234194985,0.001,0.001,90,4487990105610288512,268.14198451767,0.0286,8.09391870738,0.0299,0.9999,0.0396,1.740,0.064,-1.094,0.061,0,1.24685e+06,7.90020e+02,10.448833,8.52636e+05,1.30279e+03,10.524479,6.01533e+05,1.55171e+03,10.313772,0.210707,,,0,8591.00,,,,,973.748838577953000,937.319208937813000,1013.068207276690000
0.340711,47.925135,8.1187,47d55m30.486s,8d07m07.32s,19846.0,7.0481,-999.9,-999.9,0.51,0.055,153.1,3.1,110.6,171.8887,-41.0526,0.1,0.0,1,8.5,416.9,B8,1.0E9,10,47.9251899729114,8.1187774572426,0.002,0.001,90,13631337139848448,47.92529404746,0.0506,8.11883862269,0.0397,3.7733,0.0572,23.930,0.105,14.206,0.088,1,7.43766e+06,4.73655e+03,8.509775,5.21138e+06,1.39248e+04,8.559007,3.32690e+06,9.24817e+03,8.456820,0.102187,,,0,9072.50,0.2002,0.1040,,,263.072866432057000,259.141230454569000,267.123426004052000
0.236809,220.41148499999997,8.1617,220d24m41.346s,8d09m42.12s,129312.0,8.2903,-999.9,-999.9,0.31,0.12,54.0,11.0,104.3,2.0507,57.7575,0.1,0.0,1,4.9,72.4,G8III,1000.0,4,220.4114603787427,8.1617613473338,0.006,0.005,0,1172801946147903744,220.41141867123,0.1921,8.16177816512,0.1921,6.8757,0.2796,-9.589,0.323,3.906,0.357,0,2.89340e+08,1.35680e+06,4.534843,1.25997e+08,3.31928e+05,5.100487,2.09566e+08,6.54128e+05,3.958619,1.141868,-22.24,0.13,9,4874.00,,,23.25,274.915,145.258593835793000,139.538258221460000,151.458999006426000
1.295691,216.27557999999996,8.2246,216d16m32.088s,8d13m28.56s,-999.9,8.286,-999.9,-999.9,0.164,0.055,66.3,9.5,112.7,356.8324,60.8705,-99.9,0.0,3,9.1,-999.9,-999,1.0E11,30,216.2759336662168,8.2245160647425,0.030,0.028,90,1175759598067137408,216.27598272222,0.9541,8.22445383228,0.9284,0.8641,1.1026,11.276,1.959,-14.454,1.775,0,2.94725e+06,9.38305e+02,9.514824,1.66718e+06,2.94818e+03,9.796431,1.82861e+06,3.89826e+03,9.106616,0.689815,6.07,0.46,2,6060.75,1.7407,0.8840,,,1282.021384477480000,646.627409617296000,2475.227406025390000
5.037790,150.82279499999999,8.2286,150d49m22.062s,8d13m42.96s,87143.0,8.2311,-999.9,-999.9,0.02,0.01,132.8,14.0,73.8,230.3415,46.0105,-99.9,0.0,3,8.1,-999.9,-999,1.0E11,30,150.8239874531677,8.2278475767022,0.002,0.001,0,3875138542078665472,150.82427283532,0.0544,8.22765616885,0.0585,14.3321,0.0589,65.600,0.093,-44.456,0.100,0,1.34812e+07,4.46779e+03,7.864047,7.76694e+06,1.41510e+04,8.125764,8.02169e+06,1.96243e+04,7.501256,0.624508,-14.69,0.28,7,6364.33,0.1060,0.0490,1.31,2.542,69.634662021899300,69.348183274205600,69.923475045833800
0.203103,216.00361499999997,8.244,216d00m13.014s,8d14m38.4s,126200.0,8.2857,-999.9,-999.9,0.091,0.013,74.6,4.1,120.8,356.4792,61.0789,-99.9,0.0,3,5.7,-999.9,-999,1.0E11,30,216.0036637453166,8.2439711830987,0.003,0.003,90,1175750359592418176,216.00363079613,0.1230,8.24390901486,0.0895,7.8037,0.1366,-7.574,0.216,-14.439,0.163,0,8.13916e+07,4.45425e+04,5.911917,5.65028e+07,1.57923e+05,5.971213,3.60564e+07,1.18853e+05,5.869465,0.101748,,,0,8961.50,0.4560,0.1700,,,127.740402226598000,125.531925323863000,130.026538828697000
0.260748,167.844135,8.267,167d50m38.886s,8d16m01.2s,97179.0,9.2465,-999.9,-999.9,0.09,0.069,53.8,21.0,5.6,246.8084,59.7332,0.0,0.0,2,9.0,436.5,B9,1.0E9,10,167.8441491107092,8.2670712694171,0.002,0.002,90,3818850448748936320,167.84415710863,0.0650,8.26702860642,0.0546,1.9488,0.0766,1.838,0.131,-9.909,0.113,0,3.79173e+06,1.55537e+03,9.241272,2.80208e+06,5.76243e+03,9.232685,1.54909e+06,3.20139e+03,9.286726,-0.054041,,,0,8778.75,0.1813,0.0837,,,506.138732850509000,487.103321543581000,526.691193623786000
0.179248,278.34709499999997,8.2682,278d20m49.542s,8d16m05.52s,171247.0,8.3741,-999.9,-999.9,0.45,0.035,65.4,2.2,128.7,38.2877,7.7507,0.1,-0.1,1,6.4,302.0,B7V,1.0E9,120,278.3470968627417,8.2682496776252,0.002,0.002,0,4478967925531778432,278.34709444019,0.0609,8.26820809944,0.0789,2.7620,0.0930,-0.557,0.118,-9.657,0.123,0,5.31312e+07,5.75470e+04,6.374991,3.84443e+07,1.47443e+05,6.389309,2.22873e+07,1.12857e+05,6.391778,-0.002470,,,0,9675.00,0.2650,0.1340,,,359.003721091359000,347.308919424313000,371.498567437555000
0.337109,96.00075,8.3006,96d00m02.7s,8d18m02.16s,256577.0,8.1314,-999.9,-999.9,1.61,0.18,148.0,3.2,86.1,202.4159,-2.2545,0.4,0.0,1,9.5,1907.0,B2IVE,1.0E7,120,96.0007447772976,8.3006935505698,0.001,0.001,90,3325563907095602176,96.00074338117,0.0458,8.30069029779,0.0448,0.2856,0.0527,-0.321,0.089,-0.755,0.076,0,2.48216e+06,3.37033e+03,9.701292,1.74757e+06,4.89177e+03,9.745303,1.13137e+06,3.39157e+03,9.627910,0.117393,,,0,9133.00,0.3910,0.2225,,,3156.374094427060000,2682.375187441530000,3817.346366765480000
0.030815,95.59394999999999,8.3268,95d35m38.22s,8d19m36.48s,44498.0,8.1296,-999.9,-999.9,0.37,0.2,179.0,15.1,117.2,202.2045,-2.5982,0.2,-0.1,1,8.7,989.0,B2.5V,10000.0,120,95.5939452053831,8.3267932216578,0.002,0.002,90,3325485463812019584,95.59392786232,0.0520,8.32677266398,0.0510,1.0599,0.0604,-3.986,0.107,-4.775,0.104,1,5.71960e+06,2.97490e+03,8.794951,4.31441e+06,7.02278e+03,8.764085,2.28230e+06,3.48784e+03,8.865991,-0.101906,,,0,8582.67,0.1497,0.0685,,,922.169634093776000,872.310021192012000,977.956996445997000
0.276973,98.38429499999998,8.3355,98d23m03.462s,8d20m07.8s,259597.0,8.1388,-999.9,-999.9,1.29,0.2,74.0,4.4,11.7,203.4797,-0.1491,0.4,0.0,2,8.5,1722.0,B0.5VE,10000.0,120,98.3842975169936,8.3355766601946,0.003,0.002,0,3326048448124872320,98.38429335180,0.0571,8.33557594606,0.0484,0.7991,0.0820,-0.957,0.155,-0.166,0.186,0,7.88892e+06,1.67743e+04,8.445821,5.13804e+06,3.56314e+04,8.574394,4.12091e+06,2.52723e+04,8.224437,0.349957,,,0,7838.75,0.9475,0.4810,12.11,498.859,1220.252491266620000,1104.893037668230000,1361.846993369720000
0.077607,98.65067999999998,8.3521,98d39m02.448s,8d21m07.56s,259954.0,8.1399,-999.9,-999.9,0.65,0.18,145.0,7.9,82.7,203.5865,0.0924,0.3,0.0,1,9.2,1771.0,B2IV,1.0E7,120,98.6506754550538,8.3521214557398,0.001,0.001,90,3326138848596331008,98.65067849601,0.0451,8.35210933689,0.0439,0.5276,0.0494,0.699,0.088,-2.815,0.075,0,4.05876e+06,1.93019e+03,9.167382,2.85444e+06,4.72932e+03,9.212585,1.85065e+06,3.20476e+03,9.093610,0.118975,,,0,9072.50,0.6290,0.3160,,,1804.762856210320000,1651.867596031260000,1987.982465590560000
0.904736,216.69722999999996,8.3817,216d41m50.028s,8d22m54.12s,126676.0,9.289,-999.9,-999.9,0.155,0.013,62.2,2.4,109.3,357.651,60.6729,-99.9,0.0,3,8.0,-999.9,-999,1.0E11,30,216.6974806682523,8.3817403057768,0.003,0.003,90,1175673256339448960,216.69749761368,0.1191,8.38174301974,0.0844,3.2087,0.1209,3.894,0.210,0.630,0.168,0,2.05692e+07,3.17901e+04,7.405320,1.47438e+07,6.93191e+04,7.429862,8.75091e+06,4.01841e+04,7.406786,0.023075,,,0,9461.25,0.4340,0.2237,,,309.523363605799000,298.260805003090000,321.653269861470000
3.358913,205.55408999999997,8.3886,205d33m14.724s,8d23m18.96s,119288.0,9.2798,-999.9,-999.9,0.02,0.035,39.7,41.2,70.7,337.9533,67.7386,0.0,0.0,1,5.9,27.5,F3V,1.0E9,10,205.5531696558225,8.3883965337207,0.001,0.001,90,3724709133602630528,205.55152480715,0.0513,8.38802514930,0.0393,28.2736,0.0608,-377.944,0.094,-86.258,0.094,0,7.21265e+07,3.18783e+04,6.043128,4.24035e+07,9.32567e+04,6.282885,4.14737e+07,1.78818e+05,5.717488,0.565397,-12.27,0.23,14,6585.00,0.1070,0.0655,1.44,3.490,35.332808198549600,35.256439087770300,35.409502974685000
0.169843,72.51507,8.4078,72d30m54.252s,8d24m28.08s,30677.0,8.0775,-999.9,-999.9,0.97,0.2,51.0,5.9,175.2,190.1808,-22.2167,0.3,0.0,1,7.8,1528.5,B1V,10000.0,120,72.5150586212153,8.4078455367267,0.002,0.001,90,3289656915346252032,72.51504544371,0.0611,8.40782688597,0.0405,0.3254,0.0836,-3.028,0.144,-4.332,0.091,1,3.59136e+07,1.46587e+04,6.800219,2.65544e+07,3.77018e+04,6.791046,1.49299e+07,6.27033e+04,6.826775,-0.035729,,,0,9438.00,0.1042,0.0683,,,2463.291679249740000,2060.297698768940000,3020.644861106900000
2.329605,153.40958999999998,8.409,153d24m34.524s,8d24m32.4s,-999.9,9.2319,-999.9,-999.9,0.124,0.046,84.8,10.5,26.7,232.0729,48.2905,-99.9,0.0,3,8.7,-999.9,-999,1.0E11,30,153.4089396877221,8.4090703445743,0.001,0.001,90,3875722378457653120,153.40868271984,0.0542,8.40903223692,0.0510,9.2900,0.0653,-59.041,0.092,-8.851,0.091,0,3.38730e+06,1.75455e+03,9.363733,1.85965e+06,4.50608e+03,9.677812,2.15188e+06,6.12624e+03,8.929877,0.747934,17.46,0.42,5,5979.67,0.1000,0.0417,1.15,1.534,107.316206707343000,106.563677740403000,108.079247516973000
0.259616,62.58295499999999,8.4147,62d34m58.638s,8d24m52.92s,26346.0,8.0644,-999.9,-999.9,0.39,0.048,40.9,3.5,169.4,183.7291,-30.1611,0.1,0.0,1,8.2,380.2,B8,1.0E9,10,62.5829723763802,8.4147695915327,0.002,0.002,90,3298570175076363264,62.58299334068,0.0751,8.41478286949,0.0378,5.5741,0.0867,4.817,0.126,3.084,0.104,1,9.50309e+06,3.84079e+03,8.243704,6.23153e+06,1.10432e+04,8.364902,4.77005e+06,8.61370e+03,8.065612,0.299290,,,0,7786.67,0.5573,0.2910,1.93,12.296,178.538947423140000,175.794774750558000,181.368566871764000
2.056494,214.14154499999998,8.4239,214d08m29.562s,8d25m26.04s,124987.0,9.2871,-999.9,-999.9,0.173,0.015,55.9,2.5,100.2,354.0117,62.517,-99.9,0.0,3,8.7,-999.9,-999,1.0E11,30,214.1410010716121,8.4240915259328,0.001,0.001,90,3674612016586878720,214.14082329461,0.0344,8.42414212761,0.0299,3.9276,0.0392,-40.845,0.067,11.753,0.061,0,3.62124e+06,2.01568e+03,9.291224,2.33968e+06,5.70741e+03,9.428495,1.86181e+06,4.59052e+03,9.087083,0.341413,,,0,7538.61,,,1.79,9.282,252.783947188620000,250.284762797452000,255.332635837108000
0.242392,80.43149999999999,8.4285,80d25m53.4s,8d25m42.6s,34989.0,8.0933,-999.9,-999.9,0.65,0.2,106.0,8.7,47.6,194.6242,-15.6074,0.2,0.0,1,5.7,671.0,B1V,10000.0,120,80.4315079822571,8.4285670418968,0.004,0.003,90,3337540818534302720,80.43150607501,0.1179,8.42854769558,0.1042,1.8706,0.1413,-0.438,0.227,-4.493,0.184,0,9.59537e+07,9.69804e+04,5.733212,7.40796e+07,3.36358e+05,5.677141,3.69698e+07,6.34252e+04,5.842301,-0.165160,,,0,8868.67,0.1990,0.1030,,,529.865399965834000,492.047834974072000,573.845691756783000
0.432199,228.10531499999996,8.4298,228d06m19.134s,8d25m47.28s,134964.0,8.2992,-999.9,-999.9,0.174,0.012,90.7,2.0,146.6,10.3082,51.7976,-99.9,-1.0,3,8.8,-999.9,-999,1.0E11,30,228.1053860925589,8.4297027313334,0.001,0.001,0,1166665095012303744,228.10534917897,0.0390,8.42971838899,0.0377,4.7229,0.0487,-8.481,0.072,3.637,0.080,0,6.03639e+06,2.59407e+03,8.736424,3.57605e+06,5.95561e+03,8.967880,3.50222e+06,1.30576e+04,8.401060,0.566820,-37.32,15.74,7,6713.00,,,2.39,10.470,210.482039302874000,208.328119496800000,212.680151570530000
3.281012,215.84548499999997,8.4467,215d50m43.746s,8d26m48.12s,126129.0,9.2882,-999.9,-999.9,0.01,0.019,111.8,43.5,158.1,356.5598,61.332,0.0,0.0,3,5.1,75.0,-999,1.0E11,120,215.8445672839072,8.4466188274460,0.006,0.005,90,1175827016168739456,215.84423724050,0.1637,8.44657865999,0.1538,14.5087,0.1826,-75.824,0.388,-9.329,0.350,1,1.85509e+08,5.19202e+05,5.017452,1.31574e+08,2.96613e+05,5.053466,7.64398e+07,7.47763e+05,5.053622,-0.000155,,,0,9513.50,0.1605,0.0805,,,68.807335141389100,67.946850656881300,69.689494656718500
0.359168,255.49566,8.4506,255d29m44.376s,8d27m02.16s,153914.0,8.3337,-999.9,-999.9,0.13,0.035,95.4,7.7,158.8,27.9536,28.1408,0.0,0.0,1,6.3,75.9,A2V,1.0E9,10,255.4957334013550,8.4506680986023,0.002,0.001,90,4443139647623186304,255.49584847618,0.0576,8.45067797001,0.0407,8.8811,0.0607,26.437,0.117,2.293,0.086,0,3.93117e+07,1.79756e+04,6.702060,3.35504e+07,9.39517e+05,6.537145,2.22861e+07,5.38721e+05,6.391834,0.145311,,,0,7841.00,,,2.43,20.129,112.242183482821000,111.476879726766000,113.017877949898000
0.596513,37.03966499999999,8.46,37d02m22.794s,8d27m36s,15318.0,7.0388,-999.9,-999.9,0.014,0.001,116.7,2.0,84.3,159.691,-47.3903,0.0,0.0,1,4.3,69.0,-999,1.01E11,120,37.0398210789746,8.4600602248073,0.013,0.012,90,22745910577134848,37.03992427553,0.3823,8.46003961624,0.3975,16.5681,0.4608,23.707,0.844,-4.787,0.778,0,4.01290e+08,2.28767e+06,4.179720,2.76418e+08,5.24232e+05,4.247472,1.51748e+08,7.06792e+05,4.309109,-0.061637,,,0,9164.00,0.1897,0.1010,,,60.336332136180700,58.690426820979400,62.075475688096200
0.534155,231.08278499999997,8.4817,231d04m58.026s,8d28m54.12s,137184.0,8.3023,-999.9,-999.9,0.2,0.01,85.9,1.4,143.4,12.9071,49.3573,-99.9,0.0,3,8.1,-999.9,-999,1.0E11,30,231.0827045888921,8.4815746827260,0.001,0.001,90,1163857285912597248,231.08264607082,0.0324,8.48151439317,0.0286,5.1782,0.0372,-13.443,0.065,-14.003,0.060,0,3.45541e+07,8.84431e+03,6.842118,1.71336e+07,5.16514e+04,7.266769,2.40418e+07,7.79987e+04,6.309500,0.957268,-5.55,0.51,8,5417.00,,,8.23,52.512,192.059970056031000,190.686018150812000,193.453507166735000
0.335959,76.97030999999998,8.4985,76d58m13.116s,8d29m54.6s,33054.0,8.0866,-999.9,-999.9,0.21,0.032,169.0,4.4,111.7,192.6714,-18.478,0.0,-0.2,1,5.3,27.5,F2V,10.0,2,76.9703899535720,8.4984503120922,0.007,0.005,90,3290083762080645760,76.97052209338,0.2625,8.49820471654,0.2054,16.0229,0.3136,30.354,0.454,-57.042,0.353,0,1.06712e+08,4.64181e+05,5.617834,8.63234e+07,1.79155e+06,5.511067,7.86141e+07,1.08782e+06,5.023170,0.487898,,,0,5952.00,,,3.79,16.268,62.342804770430400,61.137715165121300,63.595474887521200
0.279918,259.260435,8.5104,259d15m37.566s,8d30m37.44s,156404.0,8.338,-999.9,-999.9,0.61,0.073,80.3,3.4,144.0,29.8482,24.825,0.1,-0.1,1,9.1,346.7,A0,1.0E9,10,259.2604221204629,8.5104765229402,0.001,0.001,90,4395178817278782592,259.26039641484,0.0325,8.51047890279,0.0309,1.9677,0.0391,-5.905,0.069,0.553,0.062,1,3.67056e+06,2.03684e+03,9.276534,2.38480e+06,3.45030e+03,9.407760,1.90167e+06,2.69534e+03,9.064084,0.343676,,,0,7866.50,0.5730,0.2443,3.34,38.375,501.147504474762000,491.428900289601000,511.251078573496000
1.778797,227.89270499999998,8.5172,227d53m33.738s,8d31m01.92s,134793.0,9.3006,-999.9,-999.9,0.173,0.018,83.6,3.0,139.5,10.236,52.0209,-99.9,0.0,3,8.5,-999.9,-999,1.0E11,30,227.8931834349751,8.5170581117556,0.002,0.001,90,1166857200309419392,227.89327277692,0.0464,8.51705473630,0.0419,5.5133,0.0523,20.522,0.101,-0.784,0.094,0,1.82761e+07,9.69578e+03,7.533655,1.24699e+07,2.19769e+04,7.611730,8.34345e+06,5.25605e+04,7.458556,0.153174,,,0,8491.75,0.4448,0.1940,,,180.457658507267000,178.755933756117000,182.191505599126000
0.232532,101.63507999999999,8.5871,101d38m06.288s,8d35m13.56s,48977.0,8.1486,-999.9,-999.9,0.0,0.2,0.0,90.0,117.3,204.7281,2.8248,0.0,-0.1,1,5.9,301.0,B3V,10000.0,120,101.6350602749593,8.5871616062590,0.003,0.003,90,3134187105054983808,101.63503029374,0.1137,8.58713522222,0.1214,3.1699,0.1518,-6.885,0.219,-6.128,0.186,0,8.43908e+07,7.20414e+04,5.872628,6.60241e+07,2.30613e+05,5.802133,3.06498e+07,9.38752e+04,6.045852,-0.243719,,,0,8868.67,0.0360,0.0327,,,313.815356247873000,299.185483170865000,329.922114129344000
0.234669,66.58792499999998,8.5902,66d35m16.53s,8d35m24.72s,28114.0,8.0687,-999.9,-999.9,0.97,0.2,2.0,5.9,128.7,186.3045,-26.9049,0.2,-0.1,1,6.0,264.0,B6IV,10000.0,120,66.5879241962834,8.5902656051122,0.003,0.002,90,3287470536473585664,66.58793336578,0.0885,8.59023445954,0.0582,4.3012,0.1031,2.106,0.201,-7.234,0.131,0,7.37184e+07,8.28391e+04,6.019426,5.25056e+07,1.38298e+05,6.050875,3.22158e+07,9.34539e+04,5.991749,0.059126,,,0,9198.75,0.3497,0.2130,,,231.126087231197000,225.703918088420000,236.810249434556000
0.237019,186.92529,8.6103,186d55m31.044s,8d36m37.08s,108471.0,9.2628,-999.9,-999.9,0.07,0.032,71.0,12.9,54.8,284.9634,70.6495,0.0,0.0,1,6.3,87.1,G8III,100.0,3,186.9253393381412,8.6103442797042,0.001,0.001,90,3903513295059728640,186.92543415264,0.0301,8.61029503306,0.0269,5.7678,0.0350,21.773,0.070,-11.438,0.050,0,6.82795e+07,2.95082e+04,6.102640,3.18229e+07,9.42277e+04,6.594540,4.96066e+07,2.20750e+05,5.523071,1.071469,-4.53,0.16,18,5068.50,,,12.18,88.249,172.519968461723000,171.475734889733000,173.576768720882000
3.141525,153.61895999999996,8.6197,153d37m08.256s,8d37m10.92s,-999.9,9.2321,-999.9,-999.9,0.121,0.008,75.2,1.9,17.0,231.9671,48.5774,-99.9,0.0,3,8.8,-999.9,-999,1.0E11,30,153.6180806177110,8.6197750544974,0.002,0.001,90,3875733652747202304,153.61778784862,0.0580,8.61978832416,0.0493,7.9495,0.0671,-67.230,0.111,3.082,0.089,0,2.87954e+06,1.50010e+03,9.540060,1.62838e+06,1.68132e+03,9.821998,1.78117e+06,3.79316e+03,9.135154,0.686844,13.35,0.88,3,6075.40,0.1570,0.0770,1.20,1.775,125.351971941172000,124.298732015082000,126.422889638346000
0.527391,158.75913,8.6504,158d45m32.868s,8d39m01.44s,91636.0,9.2374,-999.9,-999.9,0.08,0.12,73.0,36.9,17.4,236.2949,52.8599,0.0,-0.1,1,5.6,65.0,A2V,1000.0,120,158.7589930304086,8.6504560659996,0.008,0.005,0,3869737397365638528,158.75875816046,0.1584,8.65041300404,0.2146,7.5268,0.1503,-53.930,0.309,-10.002,0.491,0,9.19796e+07,1.81740e+05,5.779137,6.52688e+07,3.74518e+05,5.814624,3.99357e+07,2.66931e+05,5.758517,0.056108,,,0,9079.25,,,,,132.435828557719000,129.830827797098000,135.145553952246000
0.164514,23.47983,8.6632,23d28m47.388s,8d39m47.52s,9560.0,7.0231,-999.9,-999.9,0.48,0.091,123.3,5.4,107.7,140.4533,-52.7573,0.1,-0.1,2,9.6,436.5,A0,1.0E9,10,23.4798705198964,8.6631783848599,0.003,0.003,90,2566746574340815744,23.47993271448,0.0806,8.66314048511,0.0703,2.2629,0.0984,14.280,0.176,-8.803,0.165,0,2.88433e+06,1.34265e+03,9.538255,1.98620e+06,4.47082e+03,9.606333,1.34162e+06,1.75858e+03,9.442848,0.163485,,,0,8529.25,0.2130,0.1070,,,436.899618155538000,418.758423488467000,456.650104917117000
0.131764,92.195955,8.6694,92d11m45.438s,8d40m09.84s,42035.0,8.1202,-999.9,-999.9,0.11,0.035,41.3,9.0,160.1,200.3092,-5.3977,0.0,0.0,1,6.6,164.0,B9V,1.0E9,120,92.1959680271508,8.6694344757416,0.003,0.002,90,3328560832194337280,92.19597841647,0.0966,8.66939491252,0.2366,2.3271,0.3070,2.385,0.193,-9.189,0.155,0,4.68103e+07,3.57472e+04,6.512513,3.40808e+07,9.41936e+04,6.520115,1.88591e+07,1.22579e+05,6.573115,-0.053000,,,0,8765.33,0.2430,0.1457,,,437.179855907874000,381.487895885215000,511.646107749778000
0.029506,282.69656999999995,8.7028,282d41m47.652s,8d42m10.08s,174571.0,8.3866,-999.9,-999.9,2.9,0.2,80.0,2.0,142.9,40.6168,4.0998,0.8,-0.1,1,8.9,437.0,B3VE,10000.0,120,282.6965619211219,8.7028016416805,0.002,0.001,90,4311085453600069376,282.69655682714,0.0348,8.70279458057,0.0409,0.8794,0.0587,-1.169,0.098,-1.640,0.093,0,6.09967e+06,7.85131e+03,8.725100,3.32498e+06,1.14799e+04,9.046917,3.99773e+06,1.70059e+04,8.257387,0.789530,,,0,6149.09,1.4835,0.7365,15.43,306.668,1106.549118389750000,1037.364199736210000,1185.420344205010000
2.181141,181.30279499999997,8.7328,181d18m10.062s,8d43m58.08s,104979.0,9.2583,-999.9,-999.9,0.04,0.12,62.0,56.3,32.7,270.0623,68.6019,0.0,-0.1,1,4.1,30.2,G8III,1000.0,4,181.3022248552999,8.7330220383377,0.008,0.006,90,3905768599567105792,181.30123579294,0.2700,8.73316185025,0.1791,19.2730,0.3293,-227.057,0.517,32.472,0.366,0,5.85367e+08,1.91757e+06,3.769795,2.44359e+08,6.64664e+05,4.381318,4.08863e+08,9.04030e+05,3.232976,1.148342,-31.02,0.19,3,4873.25,0.4538,0.1043,11.80,70.800,51.836501110306700,50.959518700668400,52.743638865395100
